Character,Line,Season,Episode_Number,Episode_Number_Overall
Michael,"   What’s happening to me?  I am also being promoted to co-manager, we will be co-managers together.  Jim Halpert, welcome.",6,2,82
Michael," Get out, get out, get out, get out, get out.  				",6,3,83
Michael," Everyone, now would be a good time to freshen up, because I’d like everyone to meet in the conference room in five minutes. And I suggest that you bring a snack, because we may be in there for a while.",6,3,83
Michael," Mmm, sure, but could I first talk to you in my office?",6,3,83
Michael," No, I don’t think they are. I think the meetings are very important. ",6,3,83
Michael," N– well, to be fair, Jim… James… Jimothy… To be fair, Jimothy, the– ah, that sounds weird. Are you okay with being called Jim?",6,3,83
Michael," Alright. Jim, to be fair, the conversation wasn’t about planets… ",6,3,83
Michael," At first, we were talking about introducing a line of toilet paper. And what part of the human body does one use toilet paper upon? So you draw a line from there to the other planets, and I think by the end, we all learned a little bit about how small we are.",6,3,83
Michael," Because it’s a big universe, and we’re all just little, tiny specks of dust. ",6,3,83
Michael," You know what eats a large amount of the day are naps. You go to sleep, it’s light out, you wake up, it’s dark. That’s the whole day. Where did that day go? I have no idea.",6,3,83
Michael," Yeah, just focus-grouping a product expansion idea to these folks. Got one of each.",6,3,83
Michael," Stanley, you don’t need to answer that.",6,3,83
Michael," Oh, hey, everybody, I think that Jim has gone insane, because he thinks that my office is a conference room.",6,3,83
Michael," Listen, Jim, no offense, but when push comes to shove, what I want is more important that what you want.",6,3,83
Michael, What do you guys think? [all start talking at the same time] ,6,3,83
Michael," No, no, no, you don’t need to go anywhere. Anything that Jim has to say to me, he can say in front of these types of people. ",6,3,83
Michael," It is one thing, me giving you the co-manager title. It is another thing, you bossing me around. ",6,3,83
Michael," No, no, no. No, we will not call David Wallace. [Michael pulls out his cell phone] I will call David Wallace.",6,3,83
Michael, Or David Wallace will call us on line two. Why don’t we just–,6,3,83
Michael," Hey David, this is Michael, senior co-manager. ",6,3,83
Michael," Got it, Dave. Sounds like your classice big-picture decision. ",6,3,83
Michael, I thought maybe we could talk after this is over. ,6,3,83
Michael," Talk to you later– [Jim hangs up] Okay, you didn’t let me say good-bye. [sighs, and claps hands once] Alright, I am looking forward to this. ",6,3,83
Michael," I hate the fact that we have to do this together. I think we work better separately. When I am irritated and I look at you, I don’t see you anymore. ",6,3,83
Michael, All I can see is how big and gross the pores on your nose are.,6,3,83
Michael," You know, there’s no easy way to do this. I say we add 1.5% to their paychecks and don’t say anything about it.",6,3,83
Michael," No, we can do it during the day. It doesn’t have to be that dramatic, Jim.",6,3,83
Michael," Jim, don’t take this the wrong way. Are you gonna take this the wrong way?",6,3,83
Michael, Sometimes the smartest people don’t think at all.,6,3,83
Michael, [in nerdy voice] Con– you look like a nerd.,6,3,83
Michael, Pro– you get to share your pros and cons list with the other nerds.,6,3,83
Michael," Con– you unzip your pants, and you find that there’s a calculator down there.  				",6,3,83
Michael," Oh, my God! Are you gonna make another pro and con list? I’m gonna kill myself. ",6,3,83
Michael," No! I could not do that, Jim. I can see it in your crusty little eyes that you are going to make everything perfect. If I can just think this through, if I could just think it exactly right, I can make this perfect, and then I can go down every avenue, and every avenue off of that avenue, and then another avenue. ",6,3,83
Michael," Okay. Well, why don’t you tell me what those are, Jim? Why don’t you enliven me?",6,3,83
Michael," Okay, here’s a tough decision for you. You suck! You suck! Is that clear enough for you?!",6,3,83
Michael," Okay, Skippy, here we go. Why don’t you run yourself out there and tell them? [laughs] You call it.",6,3,83
Michael, [to the camera] This had better be terrible. ,6,3,83
Michael," That was good! That was good! Okay, all right. Well, we all know it’s hard to be a boss, right? You know what? Look around you. These are your best friends. These are the people who will open their hearts to you. They all have heart-ons for you [someone growns in disgust], and that is a gift. So in terms of gifts, we should be giving each other gifts. Angela, yes, lend Oscar a cup of sugar. This–",6,3,83
Michael," Alright! Let me get this clear! Does everybody want a raise? [all say yes] Alright, everyone wants a raise, so what we’re going to do is go into here, and we will not come out until we do. ",6,3,83
Michael," Mm-hmm. Piece of cake. Ryan, obviously the best. ",6,3,83
Michael, Alright! Who to pick? [walking around the table] Who to pick? ,6,3,83
Michael," [leaving his office, hurrying to Jim’s office]  ",6,3,83
Michael," Usually a ten, but I’m feeling like a zero. ",6,3,83
Michael," Um, nothing. I just… I used to have to do this part alone, and it was the worst. I have something I would like to give you. [leaves office]  ",6,3,83
Michael, [someone knocks] Just pretend we’re not here.  				,6,3,83
Michael, [standing next to a car decorated for leaving a wedding] What do you think? I spent all morning on it.,6,4,84
Michael, It’s just a really important day for me.,6,4,84
Michael, Yes she does. Yes she does. We’re all gonna go and we’re gonna have a good time. [hugs Angela],6,4,84
Michael," And, hey, don’t embarrass me when we go to Niagara.",6,4,84
Michael, Don’t. Don’t. Don’t. You stole my joke. Don’t steal my joke.,6,4,84
Michael," No. No. No. Please, please. Dwight, that’s my joke.",6,4,84
Michael," This is what I’m talking about. When we leave here and go up to Niagara Falls we are representing Dunder Mifflin, everyone. This is a very important wedding for the branch. The most important wedding until I get married. So, I want you all on your best behavior or so help me, God. So… I will see you up there in Viagra Falls!  				",6,4,84
Michael, Pam and Jim’s wedding will be the single best pick up destination in the history of the universe.  				,6,4,84
Michael," [in car, Michael driving] Oh! God! Wow! Oh. I was asleep.",6,4,84
Michael," Oh, very thoughtful. A little mix to set the mood. Delightful. Pop that in.",6,4,84
Michael, Are you serious? You want me to play that for a woman coming to my room?,6,4,84
Michael, I don’t have a reservation but I want a room in the Halpert-Beesly block of rooms.,6,4,84
Michael," Dwight. Dwight, Dwight. I need to stay in your room.",6,4,84
Michael, Um… no. And you know what? I would say yes but you can’t. And I’ll tell you why.,6,4,84
Michael," If I have a woman up there and things are getting amorous, she’s going to get turned off if she looks in he bathroom and sees you brushing your teeth with butter and clay.",6,4,84
Michael, Ok. ‘Oooh. You must pass the dungeon wisdom test.’,6,4,84
Michael," When Mary was denied a room at the inn… Jesus was born. When Michael was denied a room at the inn, we don’t know what happens because that story hasn’t been told yet.  				",6,4,84
Michael, Hey. Stanley? Can I stay in your room tonight?,6,4,84
Michael," I’m not a physics major, Stanley. I’m just saying be careful. Hey, guys. Hey. Could I stay in your room tonight?",6,4,84
Michael," You are going to be slepping by yourself for the rest of your life, so you just get used to it.  				",6,4,84
Michael," Yeah, yeah, yeah. She’s very conservative. So, mum’s the word.",6,4,84
Michael, Who’s doing a toast? I would like to go third. Sort of bat clean up and–,6,4,84
Michael," [talking quietly, trying not to move his lips]That is seriously going to impeed my ability to hook up with your female relatives.",6,4,84
Michael," What am I supposed to do with that, Dwight?",6,4,84
Michael," They have hilarious material and they are going to totally deliver it wrong. I would kill with the brother stuff. It should be me… up there. It should be me and Pete, not Pete and Tom.  				",6,4,84
Michael," That’s not appropriate. Hello. Hi, everybody. I promised I wasn’t gonna make a toast and I’m not going to. Just going to do a little free standing comedy and if at the end everybody wants to raise their glasses to Pam and Jim, then so be it. Hey, what is the deal with the Smart Car? How smart is that? Those things are tiny. Can you even drive them in traffic? ‘I’m so smart. E=mc… squared. I drive a Smart Car.’ That’s not smart in my book. The real smart car is Kitt from Knight Rider.",6,4,84
Michael, That’s a car that can talk. Can Smart Car talk? Nope.,6,4,84
Michael," That’s not smart. And also, Chitty Chitty Bang Bang. [no one is laughing]",6,4,84
Michael, And… you… everybody can laugh. It doesn’t have to just be the idiots. Everybody can laugh.,6,4,84
Michael," [clears throat] Ok. Ok. Hey. What I think Jim is trying to say is that… they had an accident and you know what? These two people, they’re living together, they’re having lots of consentual sex–",6,4,84
